lon,lat,date,mgrs,scene,max_b12,avg_b12,max_b11,b12_b11_ratio,peakedness,pixels,warm_size,saturated,sun_elevation,sun_azimuth,glint_angle,glint_score
51.49631533812157,25.95351387577605,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.30140000581741333,0.28146666288375854,0.39879998564720154,0.7557673436930534,1.0708195518766888,3,18817,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.49251992150888,25.953526834204016,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3138999938964844,0.31175000220537186,0.4535999894142151,0.6920194030468539,1.0068965250229451,4,18743,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.49551554717917,25.953336020535723,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.31360000371932983,0.3003000020980835,0.4262999892234802,0.7356322112289113,1.044289049378369,4,18743,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.48572292903406,25.95228563159247,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.31790000200271606,0.27834799826145173,0.4447000026702881,0.7148639534378758,1.1420955206730576,50,18704,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.490119075753036,25.952632008465745,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.35839998722076416,0.29264814654986065,0.4747999906539917,0.7548441328465537,1.224678821465561,27,18364,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.480131196949344,25.952665467640767,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.38280001282691956,0.3058607147208282,0.49570000171661377,0.7722412981667934,1.2515501154710797,56,17977,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.4798897106706,25.9423723764355,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.6172999739646912,0.29718083694493913,0.49889999628067017,1.2373220656778914,2.0771863364765437,12164,28,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.477532159755675,25.952132277882985,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,1.0429999828338623,0.5250928550958633,0.579200029373169,1.80075954754808,1.9863153206368567,14,6,1,73.7994732877191,98.9114389081125,16.200526712280904,1
51.48012460398561,25.95104013918688,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3463999927043915,0.2827526315262443,0.4507000148296356,0.7685821639818018,1.225099093983992,38,18474,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.46693862113521,25.950541470228842,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.31049999594688416,0.2857181836258281,0.4147000014781952,0.748734012153627,1.086735159822764,11,18766,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.47173128896573,25.95016474909048,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.5782999992370605,0.3008063835032443,0.4302999973297119,1.3439460906943617,1.9224990922801457,47,11,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.46373759506698,25.949287592067197,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.34389999508857727,0.3347249925136566,0.46230000257492065,0.743889234637944,1.0274105692139086,4,18495,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.46933137909494,25.94945016752457,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3077999949455261,0.27221538011844343,0.4323999881744385,0.7118408958451536,1.1307222788499294,13,18784,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.46093965268375,25.94893533430846,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3379000127315521,0.29489999603141437,0.41850000619888306,0.8074074258698397,1.145812198300461,22,18556,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.464931854458044,25.948200194328404,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.4099999964237213,0.3106375001370907,0.376800000667572,1.0881103919780502,1.3198663916712565,8,17449,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.51486380184061,25.946767140581027,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.35030001401901245,0.28606486320495605,0.47519999742507935,0.7371633331589847,1.2245475032983482,37,3193,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.51526250933436,25.946585128707103,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.30959999561309814,0.2881999984383583,0.4458000063896179,0.6944818106227563,1.0742539808837541,4,3394,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.511646002010224,25.94172190767061,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3930000066757202,0.2835086084677807,0.5331000089645386,0.7371975240425522,1.3862013178354076,697,2930,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.52124615286324,25.94457718499088,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.31540000438690186,0.3091749995946884,0.4336000084877014,0.7273985198638386,1.0201342437143175,4,3369,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.517238672401724,25.94170204599743,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3043000102043152,0.2770296280030851,0.4352000057697296,0.6992187641774172,1.098438504205501,27,3406,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.525423922684496,25.940769618014613,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.32820001244544983,0.3024400015672048,0.47609999775886536,0.6893510060709478,1.0851739543207248,15,250,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.51882945617436,25.940071010276494,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3111000061035156,0.2952399969100952,0.4458000063896179,0.6978465716566682,1.053719039965476,5,56841,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.52182389366393,25.93969906661956,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.37880000472068787,0.31139459642204076,0.5023000240325928,0.7541309707285793,1.2164629992721225,37,52432,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.51922417617233,25.9389860313511,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.39579999446868896,0.33017333414819505,0.503000020980835,0.7868786838157399,1.1987642657145596,135,50937,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.51463187365286,25.939363606344514,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3702999949455261,0.3009571431293374,0.5055000185966492,0.7325420006383769,1.230407728805388,168,53267,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.523218046418584,25.938791067720388,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.30790001153945923,0.29188333451747894,0.385699987411499,0.7982888814848835,1.0548735577810837,6,56973,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.521215152478064,25.93753412887155,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3028999865055084,0.3024499863386154,0.3732999861240387,0.8114117272023202,1.0014878498502864,2,57148,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.5238100570509,25.937163581707647,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3037000000476837,0.2950499951839447,0.375900000333786,0.8079276397393157,1.0293170818672486,2,57116,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.52180877600117,25.936267833016586,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.31630000472068787,0.30537142923900057,0.4034999907016754,0.7838909839146485,1.035787812595703,7,56611,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.51801234757144,25.935920268412232,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.3504999876022339,0.3100312501192093,0.49000000953674316,0.715306083225599,1.1305311560285103,32,54560,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.529975027780345,25.93118155662992,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.4357999861240387,0.323109617339295,0.5701000094413757,0.7644272564581542,1.34876822829575,967,46634,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.52699609819711,25.934984898476095,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.32030001282691956,0.3003249987959862,0.44850000739097595,0.7141583222934059,1.0665113264330772,4,56446,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.5164050727865,25.933758874854785,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.5577999949455261,0.38570999801158906,0.43650001287460327,1.2778922760439175,1.446164210990368,10,10,0,73.7994732877191,98.9114389081125,16.200526712280904,1
51.51540566317656,25.933581839126955,2026-06-02,39RWJ,S2C_MSIL2A_20260602T070621_N0512_R106_T39RWJ_20260602T123110,0.4196000099182129,0.3220999985933304,0.3894999921321869,1.0772786094840556,1.302701061008019,12,48353,0,73.7994732877191,98.9114389081125,16.200526712280904,1
