lon,lat,date,mgrs,scene,max_b12,avg_b12,max_b11,b12_b11_ratio,peakedness,pixels,warm_size,saturated,sun_elevation,sun_azimuth,glint_angle,glint_score
51.4798897106706,25.9423723764355,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.6534000039100647,0.32921068517359486,0.5149000287055969,1.2689842056382123,1.984747255592639,13673,5361,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.48952279120708,25.953356402521866,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.33000001311302185,0.315700002014637,0.4115999937057495,0.8017493152561537,1.0452962021131753,4,18803,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.49251992150888,25.953526834204016,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.3815000057220459,0.34550000429153443,0.4957999885082245,0.7694635227199434,1.1041968190545506,5,18555,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.48892276923906,25.953177835302014,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.3774999976158142,0.3264800012111664,0.5098999738693237,0.7403412766452881,1.156272960718498,5,18579,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.50110419269942,25.952233224865367,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.3490999937057495,0.28265312500298023,0.46779999136924744,0.7462590853923194,1.2350827315355832,64,18734,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.49071909665722,25.952810570755847,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.3479999899864197,0.28253845755870527,0.421099990606308,0.826407023864718,1.2316906979437054,13,18737,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.49551479110453,25.953155428934796,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.37770000100135803,0.37770000100135803,0.4740000069141388,0.7968354335272727,1,1,18578,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.49570471694456,25.95080705411697,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.42320001125335693,0.33500196185766484,0.5382000207901001,0.7863247768591344,1.263276217567841,51,18117,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.503100221052215,25.95186511610374,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.3095000088214874,0.2684099994599819,0.4153999984264374,0.7450650216511648,1.1530867309123174,40,18880,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.48132900892625,25.952480896908355,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.3287999927997589,0.3038333257039388,0.4041000008583069,0.8136599656060108,1.0821722470304267,3,18806,0,72.9279433441983,94.1403339350098,17.072056655801703,1
51.477532159755675,25.952132277882985,2026-06-27,39RWJ,S2B_MSIL2A_20260627T070619_N0512_R106_T39RWJ_20260627T110239,0.6819000244140625,0.4714333448145125,0.5212000012397766,1.308326981565674,1.4464399515107678,9,9,0,72.9279433441983,94.1403339350098,17.072056655801703,1
